259,START,trafficset1,1624700166.0
4,trafficset1,light_timeset1,1624700166.0
260,START,trafficset1,1624700196.0
4,trafficset1,light_timeset1,1624700196.0
261,START,trafficset1,1624700227.0
4,trafficset1,light_timeset1,1624700227.0
262,START,trafficset1,1624700258.0
4,trafficset1,light_timeset1,1624700258.0
263,START,trafficset1,1624700288.0
4,trafficset1,light_timeset1,1624700288.0
264,START,trafficset1,1624700319.0
4,trafficset1,light_timeset1,1624700319.0
265,START,trafficset1,1624700336.0
4,trafficset1,light_timeset1,1624700336.0
266,START,trafficset1,1624700367.0
4,trafficset1,light_timeset1,1624700367.0
267,START,trafficset1,1624700397.0
4,trafficset1,light_timeset1,1624700397.0
268,START,trafficset1,1624700428.0
4,trafficset1,light_timeset1,1624700428.0
269,START,trafficset1,1624700480.0
4,trafficset1,light_timeset1,1624700480.0
270,START,trafficset1,1624700510.0
4,trafficset1,light_timeset1,1624700510.0
271,START,trafficset1,1624700541.0
4,trafficset1,light_timeset1,1624700541.0
272,START,trafficset1,1624700716.0
4,trafficset1,light_timeset1,1624700716.0
273,START,trafficset1,1624700747.0
4,trafficset1,light_timeset1,1624700747.0
274,START,trafficset1,1624700778.0
4,trafficset1,light_timeset1,1624700778.0
275,START,trafficset1,1624700808.0
4,trafficset1,light_timeset1,1624700808.0
276,START,trafficset1,1624700865.0
2,trafficset1,light_timeset1,1624700865.0
277,START,trafficset1,1624700896.0
5,trafficset1,light_timeset1,1624700896.0
278,START,trafficset1,1624700927.0
5,trafficset1,light_timeset1,1624700927.0
279,START,trafficset1,1624700957.0
5,trafficset1,light_timeset1,1624700957.0
280,START,trafficset1,1624700988.0
5,trafficset1,light_timeset1,1624700988.0
281,START,trafficset1,1624701061.0
5,trafficset1,light_timeset1,1624701061.0
282,START,trafficset1,1624701092.0
5,trafficset1,light_timeset1,1624701092.0
283,START,trafficset1,1624701123.0
5,trafficset1,light_timeset1,1624701123.0
284,START,trafficset1,1624701153.0
5,trafficset1,light_timeset1,1624701153.0
285,START,trafficset1,1624701184.0
5,trafficset1,light_timeset1,1624701184.0
286,START,trafficset1,1624701215.0
5,trafficset1,light_timeset1,1624701215.0
287,START,trafficset1,1624701246.0
5,trafficset1,light_timeset1,1624701246.0
288,START,trafficset1,1624701276.0
5,trafficset1,light_timeset1,1624701276.0
289,START,trafficset1,1624701307.0
5,trafficset1,light_timeset1,1624701307.0
290,START,trafficset1,1624701338.0
5,trafficset1,light_timeset1,1624701338.0
291,START,trafficset1,1624701369.0
5,trafficset1,light_timeset1,1624701369.0
292,START,trafficset1,1624701400.0
5,trafficset1,light_timeset1,1624701400.0
293,START,trafficset1,1624701430.0
5,trafficset1,light_timeset1,1624701430.0
294,START,trafficset1,1624701461.0
5,trafficset1,light_timeset1,1624701461.0
295,START,trafficset1,1624701492.0
5,trafficset1,light_timeset1,1624701492.0
296,START,trafficset1,1624701523.0
